ID_T,ID_Country,Date,ID_Store,ID_Client,ID_Product,Quantity,Price
332376,3,3/27/2020,76,445,514,67,40
332377,1,6/6/2020,194,162,835,81,225
332378,10,10/5/2020,91,546,957,81,60
332379,7,2/23/2020,156,937,424,108,228
332380,4,6/5/2020,43,576,659,108,9
332381,6,8/5/2020,161,569,256,43,34
332382,4,12/18/2020,89,397,499,45,284
332383,5,8/16/2020,42,220,592,45,82
332384,8,8/29/2020,5,512,317,9,60
332385,2,10/20/2020,148,299,81,106,523
332386,4,9/14/2020,48,279,582,27,301
332387,7,12/21/2020,34,206,555,82,201
332388,5,5/16/2020,67,146,317,7,28
332389,9,9/4/2020,192,216,81,13,54
332390,6,6/12/2020,59,332,265,47,72
332391,3,5/21/2020,41,756,250,44,19
332392,7,12/25/2020,178,694,317,47,391
332393,5,6/24/2020,151,12,730,87,94
332394,8,5/10/2020,2,830,181,35,32
332395,8,2/13/2020,139,324,63,104,95
332396,4,2/4/2020,29,422,303,106,238
332397,7,1/28/2020,194,579,706,10,26
332398,1,12/18/2020,48,758,43,79,658
332399,3,8/11/2020,69,226,336,19,103
332400,9,3/7/2020,145,810,89,76,45
332401,3,12/9/2020,108,690,390,44,134
332402,9,8/1/2020,160,181,140,6,24
332403,5,11/12/2020,137,369,864,38,16
332404,3,6/20/2020,198,392,817,87,319
332405,8,4/28/2020,194,319,363,30,2
332406,8,10/30/2020,190,722,842,29,51
332407,1,7/24/2020,116,675,394,39,237
332408,8,3/22/2020,100,916,457,53,40
332409,5,2/29/2020,170,166,913,41,65
332410,6,8/5/2020,183,342,97,42,27
332411,8,11/17/2020,143,605,127,59,64
332412,6,1/31/2020,99,232,308,65,92
332413,9,10/5/2020,69,233,531,42,68
332414,5,3/16/2020,71,458,926,29,75
332415,6,10/18/2020,22,585,216,76,43
332416,10,10/25/2020,89,355,495,63,350
332417,10,11/2/2020,140,303,409,105,569
332418,10,5/25/2020,178,719,936,12,258
332419,7,12/28/2020,120,582,269,99,67
332420,1,10/14/2020,101,351,475,25,169
332421,1,1/3/2020,147,407,941,49,448
332422,7,8/10/2020,121,436,807,10,111
332423,1,7/22/2020,75,576,846,50,631
332424,4,9/22/2020,9,606,528,50,274
332425,1,11/28/2020,70,357,229,58,30
332426,5,9/9/2020,104,950,798,43,80
332427,4,6/13/2020,86,89,959,48,301
332428,8,12/9/2020,25,452,267,58,33
332429,10,3/28/2020,5,214,574,34,517
332430,8,4/7/2020,25,415,246,38,96
332431,10,11/28/2020,18,555,576,90,286
332432,9,2/7/2020,5,539,130,3,12
332433,3,7/28/2020,62,769,981,6,312
332434,9,5/20/2020,170,914,67,30,2
332435,6,11/8/2020,103,101,116,43,66
332436,9,5/27/2020,142,469,883,34,96
332437,10,6/15/2020,69,214,659,87,27
332438,6,5/10/2020,117,393,254,46,89
332439,9,2/23/2020,38,666,949,93,84
332440,1,3/13/2020,73,210,124,20,138
332441,4,8/6/2020,69,318,520,8,289
332442,9,9/10/2020,34,726,380,25,75
332443,10,1/28/2020,87,881,904,44,265
332444,8,9/13/2020,174,577,774,15,18
332445,10,7/12/2020,19,255,678,16,604
332446,2,10/20/2020,180,601,94,98,298
332447,8,2/5/2020,176,343,759,130,32
332448,4,8/8/2020,61,859,585,13,246
332449,2,10/16/2020,93,871,951,34,575
332450,8,12/8/2020,5,737,624,101,99
332451,7,5/19/2020,3,84,745,39,279
332452,2,2/7/2020,91,239,637,56,183
332453,3,10/10/2020,180,421,362,68,316
332454,7,6/25/2020,48,563,277,18,72
332455,9,6/15/2020,123,204,49,34,23
332456,7,5/9/2020,63,171,838,14,111
332457,1,1/1/2020,185,733,631,98,195
332458,9,8/4/2020,41,589,935,24,97
332459,10,7/28/2020,65,343,306,47,430
332460,1,9/13/2020,115,104,423,44,548
332461,10,11/6/2020,131,88,688,90,446
332462,8,7/8/2020,5,37,564,22,100
332463,6,11/5/2020,18,157,110,43,22
332464,1,7/4/2020,26,810,456,25,248
332465,6,1/20/2020,51,344,164,7,55
332466,9,11/3/2020,151,159,702,103,16
332467,5,4/21/2020,138,738,504,2,41
332468,8,6/3/2020,116,109,330,44,53
332469,9,7/24/2020,98,762,890,11,50
332470,2,2/26/2020,183,917,968,117,693
332471,6,4/22/2020,49,346,487,17,17
332472,9,5/20/2020,146,935,264,23,28
332473,4,6/23/2020,40,383,406,24,123
332474,7,6/10/2020,193,510,559,52,115
332475,10,3/17/2020,137,581,508,53,384
332476,6,4/18/2020,17,427,807,26,53
332477,9,3/9/2020,159,396,448,38,66
332478,10,8/15/2020,167,590,750,4,359
332479,8,5/10/2020,58,205,971,38,22
332480,7,5/19/2020,69,838,336,47,271
332481,6,10/5/2020,155,818,461,84,53
332482,5,8/17/2020,78,97,394,19,36
332483,5,7/14/2020,29,373,735,6,85
332484,4,12/16/2020,186,521,555,15,31
332485,10,9/10/2020,42,21,92,3,506
332486,4,5/17/2020,190,476,423,6,69
332487,4,9/10/2020,134,352,607,28,297
332488,4,3/26/2020,92,100,996,108,203
332489,2,10/15/2020,50,902,687,67,276
332490,6,3/17/2020,161,459,344,27,57
332491,3,5/1/2020,26,851,853,42,112
332492,10,11/21/2020,48,92,521,45,507
332493,6,4/28/2020,123,911,800,18,52
332494,9,2/9/2020,136,334,746,92,83
332495,8,6/22/2020,18,695,688,90,41
332496,10,3/5/2020,159,437,819,93,647
332497,10,3/14/2020,25,127,687,104,258
332498,8,2/14/2020,53,523,795,166,43
332499,10,4/4/2020,192,145,781,49,89
332500,7,8/19/2020,71,24,906,38,106
332501,4,2/22/2020,31,778,806,101,38
332502,3,2/16/2020,139,160,733,44,225
332503,8,5/15/2020,98,428,755,47,8
332504,9,2/5/2020,68,8,628,11,36
332505,5,11/20/2020,34,123,319,23,15
332506,8,1/21/2020,13,406,384,91,65
332507,5,5/15/2020,46,414,686,50,90
332508,10,7/23/2020,177,493,159,40,514
332509,2,12/4/2020,42,419,589,31,557
332510,8,1/15/2020,181,187,646,91,76
332511,3,10/27/2020,16,884,603,59,352
332512,7,2/11/2020,65,54,498,73,177
332513,8,6/24/2020,79,854,686,8,68
332514,9,8/18/2020,146,459,997,17,22
332515,7,1/9/2020,149,262,986,113,140
332516,5,5/11/2020,138,11,977,23,44
332517,1,8/9/2020,84,868,880,14,135
332518,4,2/6/2020,98,887,995,139,3
332519,4,8/18/2020,59,783,273,24,90
332520,2,5/27/2020,45,156,753,46,88
332521,2,8/26/2020,12,627,146,24,99
332522,5,5/9/2020,16,322,773,49,36
332523,10,5/2/2020,118,426,350,45,347
332524,3,1/22/2020,173,176,313,154,359
332525,5,11/28/2020,133,549,659,68,12
332526,8,7/8/2020,171,120,543,38,18
332527,5,1/13/2020,169,32,60,156,75
332528,5,5/14/2020,154,132,968,43,58
332529,1,2/11/2020,135,832,302,105,10
332530,1,6/26/2020,27,822,96,32,391
332531,10,4/27/2020,18,932,695,2,419
332532,5,10/18/2020,156,926,363,50,93
332533,1,6/29/2020,19,23,157,68,429
332534,7,8/13/2020,135,730,301,22,139
332535,5,5/9/2020,135,674,505,6,32
332536,9,4/10/2020,189,38,965,38,20
332537,3,7/16/2020,200,249,11,43,394
332538,8,11/21/2020,40,177,604,39,56
332539,4,7/1/2020,161,145,190,27,69
332540,6,5/14/2020,7,537,577,43,56
332541,6,2/11/2020,16,87,853,150,5
332542,2,7/20/2020,173,103,531,50,629
332543,1,11/7/2020,198,244,403,88,50
332544,1,12/13/2020,197,168,821,43,458
332545,7,8/20/2020,13,743,377,49,2
332546,7,2/15/2020,162,636,184,94,126
332547,3,1/25/2020,115,464,251,23,389
332548,3,8/18/2020,95,369,655,49,34
332549,3,12/4/2020,54,825,479,10,380
332550,6,8/6/2020,120,609,744,46,44
332551,6,10/3/2020,47,310,795,90,42
332552,9,1/21/2020,72,101,859,142,89
332553,7,3/14/2020,21,620,757,94,108
332554,2,5/8/2020,153,890,972,20,54
332555,10,7/10/2020,94,728,548,42,10
332556,6,5/20/2020,43,121,546,49,6
332557,5,12/3/2020,109,663,16,45,19
332558,3,8/5/2020,58,107,704,46,318
332559,4,8/5/2020,22,779,975,15,389
332560,3,5/3/2020,161,606,653,13,17
332561,7,7/18/2020,130,321,757,36,92
332562,8,4/22/2020,22,818,355,39,33
332563,1,11/11/2020,162,15,997,100,392
332564,7,11/14/2020,122,680,449,29,102
332565,7,11/7/2020,10,159,691,14,318
332566,1,4/8/2020,121,493,420,48,68
332567,2,7/3/2020,112,847,487,30,443
332568,7,10/17/2020,61,789,28,29,219
332569,5,7/31/2020,91,524,231,47,59
332570,6,6/19/2020,26,534,970,85,78
332571,3,6/18/2020,35,485,768,91,49
332572,1,3/23/2020,53,323,812,52,511
332573,10,6/14/2020,32,112,988,87,87
332574,2,7/24/2020,93,102,155,14,487
332575,9,9/28/2020,157,895,122,16,54
332576,8,8/2/2020,17,942,56,32,8
332577,10,3/22/2020,106,247,284,26,197
332578,7,8/21/2020,74,391,703,37,168
332579,8,3/13/2020,76,741,279,38,47
332580,5,6/11/2020,8,409,337,56,79
332581,4,12/14/2020,103,606,637,24,297
332582,7,6/4/2020,8,354,421,30,79
332583,8,11/24/2020,49,594,923,39,7
332584,2,11/27/2020,124,648,64,42,368
332585,6,12/21/2020,29,643,273,60,53
332586,5,8/7/2020,125,29,692,13,49
332587,9,12/8/2020,101,571,196,49,59
332588,8,5/2/2020,6,638,971,27,94
332589,2,5/14/2020,3,66,618,23,330
332590,1,11/7/2020,147,59,978,80,314
332591,1,10/21/2020,125,801,185,91,595
332592,2,8/5/2020,130,673,624,39,60
332593,6,1/21/2020,160,255,803,8,77
332594,6,2/5/2020,187,274,322,23,46
332595,10,12/21/2020,176,3,437,43,532
332596,2,5/22/2020,119,947,914,47,700
332597,2,7/9/2020,154,949,161,41,270
332598,3,5/16/2020,48,161,841,30,226
332599,8,12/20/2020,176,709,449,13,80
332600,10,12/30/2020,31,124,562,40,116
332601,9,7/1/2020,54,711,729,9,69
332602,9,10/11/2020,120,292,232,55,7
332603,1,7/15/2020,15,247,173,33,349
332604,3,9/26/2020,69,562,616,20,6
332605,1,4/13/2020,39,257,746,44,567
332606,3,8/11/2020,90,896,269,4,359
332607,5,10/25/2020,43,702,510,90,3
332608,3,4/1/2020,73,243,951,45,174
332609,5,10/14/2020,110,79,157,66,26
332610,6,2/28/2020,32,436,306,123,28
332611,1,1/4/2020,181,855,818,2,392
332612,8,7/13/2020,26,842,774,39,28
332613,1,9/5/2020,182,921,106,21,224
332614,4,3/4/2020,110,834,774,66,21
332615,7,6/3/2020,14,450,408,90,367
332616,9,4/27/2020,150,610,117,22,82
332617,5,2/2/2020,183,460,442,48,67
332618,1,9/16/2020,81,347,682,15,229
332619,4,12/11/2020,91,668,43,49,383
332620,5,7/20/2020,11,540,340,14,32
332621,5,2/26/2020,161,418,218,91,75
332622,10,1/6/2020,189,686,119,170,618
332623,6,10/30/2020,30,808,439,27,14
332624,9,11/22/2020,12,96,631,23,47
332625,5,8/16/2020,175,399,190,19,37
332626,1,8/17/2020,75,850,747,7,496
332627,6,10/12/2020,10,659,765,22,96
332628,8,4/2/2020,96,540,510,12,93
332629,1,5/1/2020,5,256,315,24,97
332630,10,10/22/2020,64,446,314,6,349
332631,9,3/18/2020,80,24,144,49,54
332632,6,2/26/2020,51,654,321,140,81
332633,3,8/1/2020,39,573,256,17,17
332634,4,12/3/2020,74,162,139,32,59
332635,4,1/9/2020,52,143,152,137,22
332636,1,3/31/2020,2,68,736,39,107
332637,6,6/13/2020,187,284,876,92,85
332638,4,1/14/2020,115,348,621,23,101
332639,7,7/16/2020,4,377,317,4,109
332640,6,6/27/2020,116,678,258,102,51
332641,8,4/6/2020,175,949,745,41,67
332642,2,2/15/2020,186,535,741,25,432
332643,9,1/5/2020,181,570,621,161,4
332644,10,2/14/2020,99,484,716,93,210
332645,1,11/14/2020,40,585,633,48,305
332646,5,10/12/2020,177,863,554,71,76
332647,1,3/18/2020,92,588,999,106,511
332648,7,2/23/2020,101,700,768,119,191
332649,3,2/2/2020,37,782,14,140,170
332650,9,8/8/2020,169,658,693,14,37
332651,5,9/7/2020,14,780,841,30,89
332652,7,4/6/2020,10,539,400,45,361
332653,2,11/15/2020,137,535,565,36,510
332654,7,4/21/2020,134,802,871,17,338
332655,4,9/30/2020,85,564,486,14,219
332656,1,11/11/2020,154,536,425,31,631
332657,3,11/24/2020,127,513,667,46,309
332658,2,9/12/2020,34,411,381,25,586
332659,6,5/4/2020,14,797,730,6,89
332660,2,12/23/2020,5,171,986,96,528
332661,2,11/27/2020,108,692,903,88,562
332662,10,9/1/2020,120,160,588,7,453
332663,5,7/31/2020,171,451,320,18,62
332664,1,7/8/2020,70,243,53,15,134
332665,4,3/29/2020,197,821,560,15,162
332666,9,12/23/2020,37,856,441,98,80
332667,1,8/11/2020,96,886,456,45,373
332668,10,10/15/2020,4,501,924,13,628
332669,3,5/19/2020,29,904,129,22,392
332670,2,10/31/2020,117,120,963,27,356
332671,2,4/4/2020,191,630,292,41,32
332672,2,1/4/2020,96,114,726,84,9
332673,8,6/25/2020,50,723,799,69,28
332674,2,4/12/2020,87,449,759,43,149
332675,10,2/19/2020,26,598,436,133,423
332676,9,8/28/2020,179,45,913,26,64
332677,3,2/24/2020,27,309,970,6,335
332678,7,12/16/2020,160,204,510,19,15
332679,7,7/1/2020,35,771,447,27,102
332680,4,5/7/2020,126,679,768,43,114
332681,7,9/11/2020,138,423,739,42,229
332682,5,1/27/2020,143,726,474,165,33
332683,7,7/7/2020,18,670,339,32,43
332684,9,10/13/2020,151,399,902,24,49
332685,8,5/7/2020,80,177,409,33,21
332686,10,10/11/2020,132,170,989,67,60
332687,4,2/21/2020,42,781,78,118,345
332688,7,4/7/2020,109,806,754,37,70
332689,5,11/5/2020,163,362,985,103,76
332690,5,3/10/2020,14,618,971,106,60
332691,7,7/5/2020,136,180,83,42,119
332692,10,8/11/2020,192,551,92,32,182
332693,4,4/7/2020,16,120,676,30,52
332694,9,3/22/2020,166,16,414,58,77
332695,1,1/15/2020,2,806,727,95,534
332696,4,7/30/2020,39,552,509,31,40
332697,10,12/17/2020,78,270,394,40,364
332698,1,11/29/2020,157,239,888,7,529
332699,8,12/21/2020,98,340,835,88,70
332700,9,1/25/2020,24,676,929,75,101
332701,9,12/10/2020,110,933,252,46,97
332702,5,4/24/2020,47,923,45,8,43
332703,7,1/17/2020,154,277,187,141,37
332704,1,12/31/2020,162,210,105,32,509
332705,2,12/5/2020,85,112,70,88,572
332706,4,2/12/2020,84,890,111,99,322
332707,1,2/18/2020,65,701,15,55,35
332708,2,12/6/2020,15,237,115,52,698
332709,4,1/26/2020,93,805,866,169,110
332710,9,2/19/2020,8,516,393,162,67
332711,3,5/21/2020,190,763,502,15,93
332712,7,1/9/2020,176,310,867,137,392
332713,4,11/9/2020,37,94,368,20,339
332714,8,7/14/2020,150,313,776,3,97
332715,8,5/18/2020,54,102,288,18,39
332716,9,2/15/2020,186,830,598,170,80
332717,3,9/23/2020,139,58,501,12,353
332718,7,11/6/2020,131,451,222,60,142
332719,3,1/13/2020,49,273,963,30,330
332720,3,10/2/2020,26,669,371,37,9
332721,10,7/11/2020,35,656,894,35,38
332722,10,7/24/2020,165,285,271,17,496
332723,7,1/6/2020,130,469,573,26,382
332724,2,9/30/2020,12,495,577,13,129
332725,3,3/11/2020,77,201,384,63,346
332726,7,7/18/2020,152,726,542,2,237
332727,6,11/1/2020,120,849,116,86,76
332728,2,3/14/2020,107,396,438,58,188
332729,8,2/28/2020,33,579,505,136,15
332730,8,8/7/2020,187,920,232,28,78
332731,3,3/8/2020,7,165,40,25,111
332732,6,10/16/2020,12,356,502,3,22
332733,2,10/10/2020,184,133,998,59,381
332734,9,6/27/2020,55,623,615,62,74
332735,9,11/11/2020,44,28,750,84,17
332736,9,4/1/2020,67,730,145,7,40
332737,8,1/3/2020,31,778,306,13,7
332738,5,8/1/2020,127,672,545,2,16
332739,9,5/25/2020,49,641,105,17,12
332740,7,7/4/2020,155,822,72,10,66
332741,1,3/2/2020,187,887,73,102,347
332742,6,5/1/2020,70,615,953,31,40
332743,6,5/12/2020,109,325,912,49,43
332744,4,7/16/2020,200,305,815,7,125
332745,2,4/20/2020,84,508,650,29,701
332746,4,11/9/2020,140,131,349,36,18
332747,7,4/1/2020,73,736,436,22,185
332748,6,5/30/2020,65,647,236,43,60
332749,4,6/30/2020,65,889,589,90,218
332750,4,11/3/2020,84,459,318,98,161
332751,9,7/24/2020,57,699,892,28,19
332752,7,7/11/2020,54,838,23,42,77
332753,5,12/29/2020,92,210,145,47,43
332754,2,1/12/2020,38,123,28,57,667
332755,3,6/11/2020,142,476,951,88,241
332756,4,5/10/2020,12,714,193,25,111
332757,7,11/1/2020,43,698,776,55,305
332758,9,7/18/2020,29,153,721,19,90
332759,7,7/18/2020,77,346,236,42,131
332760,2,3/15/2020,25,484,591,84,316
332761,5,10/9/2020,10,563,645,8,3
332762,8,6/18/2020,77,764,221,10,61
332763,5,4/24/2020,172,125,819,47,5
332764,7,12/16/2020,117,251,392,75,110
332765,9,4/13/2020,199,163,117,27,48
332766,3,8/31/2020,89,880,425,14,81
332767,8,11/26/2020,9,596,733,53,100
332768,4,12/15/2020,157,487,596,78,304
332769,2,5/8/2020,37,584,257,11,518
332770,3,3/24/2020,166,507,812,107,392
332771,3,12/30/2020,128,182,458,61,212
332772,1,8/23/2020,151,616,533,19,609
332773,1,10/28/2020,62,317,339,81,179
332774,8,12/20/2020,98,262,940,5,95
332775,4,3/7/2020,141,170,429,38,227
332776,3,12/14/2020,148,428,361,75,13
332777,8,4/20/2020,29,478,335,37,79
332778,1,12/9/2020,65,891,941,61,216
332779,10,8/18/2020,24,437,535,35,65
332780,6,3/20/2020,136,561,565,76,62
332781,7,6/5/2020,8,535,424,19,372
332782,9,9/21/2020,139,905,29,21,98
332783,9,8/26/2020,17,874,616,28,69
332784,8,4/6/2020,144,124,460,48,45
332785,8,2/17/2020,85,684,486,157,62
332786,10,4/7/2020,181,845,993,35,49
332787,3,5/20/2020,125,915,967,28,395
332788,4,12/25/2020,142,23,688,8,116
332789,3,8/15/2020,63,426,603,7,229
332790,5,9/7/2020,145,909,703,17,41
332791,1,3/1/2020,23,6,837,50,163
332792,3,10/4/2020,141,581,718,10,159
332793,10,5/28/2020,159,934,564,3,630
332794,7,11/21/2020,174,483,605,49,398
332795,9,9/24/2020,146,931,924,33,73
332796,10,9/16/2020,91,124,350,8,661
332797,8,1/2/2020,106,788,357,31,51
332798,4,1/20/2020,102,507,224,180,229
332799,9,2/21/2020,199,794,885,125,36
332800,4,2/29/2020,184,194,209,147,230
332801,3,7/27/2020,54,243,674,47,246
332802,5,5/23/2020,152,158,663,10,8
332803,9,4/27/2020,52,35,824,38,8
332804,1,4/16/2020,154,329,250,40,611
332805,3,1/29/2020,65,757,414,22,121
332806,1,9/25/2020,41,169,104,47,68
332807,4,6/12/2020,38,61,802,16,168
332808,10,12/8/2020,171,440,256,22,622
332809,10,11/8/2020,21,715,174,50,666
332810,7,12/4/2020,73,459,305,53,204
332811,5,12/7/2020,57,865,334,91,4
332812,7,2/16/2020,151,335,338,36,247
332813,1,12/15/2020,116,656,756,3,552
332814,1,1/27/2020,46,604,104,145,582
332815,1,9/27/2020,77,561,883,46,57
332816,1,10/8/2020,47,191,434,54,357
332817,6,2/18/2020,162,893,667,146,37
332818,10,6/3/2020,146,314,916,20,565
332819,4,6/1/2020,27,598,371,15,345
332820,9,4/28/2020,154,81,813,39,98
332821,9,12/18/2020,87,95,615,22,5
332822,10,3/12/2020,52,858,236,66,615
332823,7,3/24/2020,106,542,670,41,89
332824,1,9/13/2020,8,450,568,13,597
332825,9,10/16/2020,32,505,11,48,55
332826,4,4/20/2020,31,789,135,19,277
332827,4,9/16/2020,77,447,106,9,36
332828,3,9/20/2020,84,689,125,8,389
332829,6,4/26/2020,55,820,469,11,39
332830,10,2/22/2020,42,217,762,95,418
332831,1,2/11/2020,166,384,955,28,683
332832,5,7/31/2020,99,561,732,11,60
332833,8,4/17/2020,31,467,308,50,44
332834,8,4/16/2020,34,336,846,20,16
332835,5,9/26/2020,170,913,952,33,48
332836,5,1/17/2020,112,673,971,36,93
332837,3,7/26/2020,147,70,49,41,154
332838,3,8/10/2020,49,100,194,3,236
332839,4,1/12/2020,147,708,782,22,293
332840,3,5/7/2020,19,105,249,22,254
332841,6,2/16/2020,11,35,916,82,26
332842,9,9/21/2020,115,494,189,42,40
332843,10,6/27/2020,122,834,583,69,7
332844,6,1/1/2020,59,681,303,24,37
332845,3,7/6/2020,141,66,336,8,349
332846,5,11/26/2020,156,266,293,96,72
332847,2,3/23/2020,187,471,445,44,88
332848,5,4/15/2020,111,799,694,9,17
332849,7,2/10/2020,76,598,440,175,172
332850,1,6/7/2020,83,193,547,60,642
332851,5,6/13/2020,199,238,912,34,98
332852,7,7/17/2020,195,651,318,17,28
332853,3,6/4/2020,65,417,561,51,369
332854,3,6/10/2020,98,711,71,108,30
332855,1,12/24/2020,79,767,484,39,31
332856,4,9/12/2020,173,801,892,48,230
332857,10,7/11/2020,177,936,735,50,474
332858,5,4/17/2020,195,495,560,31,46
332859,7,1/28/2020,114,336,111,34,353
332860,3,4/4/2020,45,757,466,22,44
332861,1,7/2/2020,194,23,203,18,599
332862,8,7/29/2020,59,721,789,30,4
332863,10,5/10/2020,60,80,695,31,436
332864,6,12/12/2020,51,402,916,66,57
332865,4,4/25/2020,117,69,907,10,377
332866,1,2/29/2020,162,804,113,64,680
332867,9,3/15/2020,33,679,594,4,49
332868,1,7/20/2020,175,461,447,18,532
332869,9,3/19/2020,59,868,993,65,26
332870,2,8/26/2020,71,765,960,8,121
332871,1,2/3/2020,20,927,119,5,176
332872,10,4/19/2020,41,134,92,5,13
332873,2,11/17/2020,149,96,311,56,295
332874,4,9/11/2020,141,761,343,20,285
332875,1,3/7/2020,170,108,33,90,557
332876,1,9/7/2020,10,413,210,13,401
332877,1,5/13/2020,34,426,912,14,649
332878,10,12/15/2020,19,604,346,39,262
332879,9,2/27/2020,100,368,50,134,57
332880,6,2/3/2020,87,763,991,129,14
332881,9,11/4/2020,174,511,553,13,58
332882,1,7/19/2020,140,242,637,28,105
332883,1,12/26/2020,190,546,342,89,57
332884,5,12/23/2020,19,548,952,54,35
332885,2,8/1/2020,147,206,191,34,674
332886,1,10/26/2020,35,232,957,24,513
332887,1,7/8/2020,90,445,31,7,314
332888,9,9/28/2020,188,448,440,2,32
332889,1,2/24/2020,145,94,488,83,52
332890,9,3/19/2020,20,313,631,99,3
332891,6,2/14/2020,10,358,691,88,86
332892,8,4/17/2020,123,93,126,39,11
332893,1,4/19/2020,77,58,309,20,476
332894,5,6/9/2020,104,833,57,101,61
332895,5,7/3/2020,29,592,853,40,5
332896,3,6/8/2020,189,430,512,83,89
332897,10,9/21/2020,65,709,222,12,626
332898,1,8/9/2020,87,376,213,41,207
332899,7,1/17/2020,190,46,499,109,345
332900,6,4/3/2020,94,407,428,49,16
332901,10,2/20/2020,149,64,997,33,458
332902,4,5/7/2020,59,31,155,47,239
332903,4,11/16/2020,7,479,562,68,292
332904,8,5/23/2020,186,290,532,48,80
332905,7,9/23/2020,185,663,110,18,91
332906,1,4/17/2020,101,71,518,44,151
332907,7,3/10/2020,150,346,432,18,54
332908,10,6/19/2020,153,242,809,29,17
332909,1,11/28/2020,142,550,237,17,495
332910,4,7/12/2020,183,431,14,50,225
332911,1,7/25/2020,163,13,449,36,104
332912,4,12/26/2020,125,795,74,101,71
332913,8,5/21/2020,9,396,757,49,53
332914,5,3/31/2020,70,226,933,100,27
332915,2,7/26/2020,152,336,409,21,646
332916,1,7/10/2020,171,483,468,2,368
332917,3,6/10/2020,84,175,257,65,367
332918,2,5/13/2020,12,132,646,3,426
332919,4,2/15/2020,89,287,58,83,75
332920,4,10/27/2020,3,104,961,17,322
332921,9,6/19/2020,87,587,20,66,48
332922,3,9/11/2020,53,6,98,2,59
332923,9,9/4/2020,111,278,597,41,75
332924,5,9/19/2020,70,356,853,46,70
332925,2,1/4/2020,50,686,538,9,422
332926,9,9/24/2020,126,316,313,15,10
332927,3,7/1/2020,24,735,181,25,392
332928,5,7/30/2020,65,407,269,22,35
332929,2,9/6/2020,23,253,3,43,27
332930,5,12/16/2020,157,712,894,59,88
332931,9,6/21/2020,193,674,415,17,37
332932,8,9/16/2020,20,272,664,43,83
332933,1,11/17/2020,169,270,811,39,241
332934,8,11/18/2020,161,505,525,24,62
332935,8,9/29/2020,56,77,861,32,92
332936,5,10/14/2020,7,336,321,88,71
332937,8,12/9/2020,69,548,62,78,42
332938,6,11/2/2020,144,87,463,6,66
332939,5,4/17/2020,13,362,531,21,78
332940,10,9/8/2020,41,880,851,48,319
332941,3,4/1/2020,18,200,58,28,385
332942,3,5/6/2020,2,459,46,27,13
332943,4,1/6/2020,127,118,392,10,252
332944,5,9/9/2020,175,658,692,26,6
332945,2,7/24/2020,127,15,802,17,30
332946,3,10/6/2020,20,856,189,45,392
332947,3,8/13/2020,34,319,863,42,103
332948,3,1/13/2020,6,218,612,119,154
332949,4,3/15/2020,24,85,506,104,213
332950,3,3/16/2020,178,173,886,22,180
332951,9,5/18/2020,27,56,317,6,2
332952,7,4/21/2020,166,480,206,7,325
332953,2,8/2/2020,150,280,80,8,441
332954,4,1/15/2020,44,286,709,124,233
332955,2,3/31/2020,171,807,578,100,221
332956,1,8/4/2020,35,360,397,31,454
332957,3,7/6/2020,65,722,638,6,151
332958,8,5/14/2020,77,830,308,23,24
332959,1,9/3/2020,194,270,427,21,132
332960,9,5/2/2020,27,95,937,20,66
332961,8,4/22/2020,141,362,999,43,14
332962,1,3/17/2020,125,627,910,28,306
332963,10,10/9/2020,190,428,95,45,500
332964,3,9/13/2020,100,768,905,35,219
332965,1,5/13/2020,68,299,185,42,49
332966,1,12/10/2020,129,54,822,78,676
332967,2,1/8/2020,119,431,767,150,391
332968,9,2/23/2020,52,34,210,60,50
332969,2,1/19/2020,150,464,917,68,508
332970,7,7/3/2020,22,571,929,34,311
332971,2,5/30/2020,107,869,82,16,325
332972,8,1/24/2020,22,191,86,15,63
332973,2,10/4/2020,10,88,125,22,307
332974,6,6/18/2020,22,451,192,80,53
332975,7,2/1/2020,142,448,629,92,302
332976,6,11/29/2020,187,113,597,28,51
332977,9,11/28/2020,82,79,438,99,89
332978,1,8/27/2020,141,945,153,39,56
332979,4,3/23/2020,184,259,455,93,331
332980,7,2/3/2020,70,466,137,30,264
332981,2,4/29/2020,118,648,690,25,389
332982,2,7/25/2020,85,119,428,24,5
332983,2,2/16/2020,53,463,557,144,463
332984,5,7/13/2020,31,390,924,34,10
332985,7,11/10/2020,87,834,418,95,117
332986,10,12/16/2020,144,915,217,75,55
332987,3,7/9/2020,138,758,385,27,126
332988,5,11/13/2020,168,818,509,66,72
332989,10,4/15/2020,72,878,361,15,522
332990,9,7/31/2020,104,241,792,7,78
332991,7,11/17/2020,91,859,342,37,168
332992,2,2/7/2020,26,208,266,62,644
332993,5,6/28/2020,169,798,961,104,91
332994,6,3/22/2020,138,832,9,79,76
332995,9,1/31/2020,132,20,287,22,70
332996,10,12/15/2020,86,708,900,32,44
332997,7,3/12/2020,195,863,867,44,233
332998,10,9/10/2020,112,338,796,10,289
332999,3,5/15/2020,146,357,30,49,165
333000,6,11/10/2020,71,96,945,36,93
333001,7,11/22/2020,180,174,426,10,368
333002,2,5/2/2020,82,337,665,24,233
333003,7,5/7/2020,183,680,831,30,383
333004,2,4/3/2020,45,787,262,20,184
333005,7,4/29/2020,69,926,190,43,356
333006,9,4/4/2020,193,170,203,17,81
333007,6,2/15/2020,158,763,910,150,29
333008,6,9/5/2020,111,823,538,44,28
333009,6,2/14/2020,22,352,415,82,80
