ID_T,ID_Country,Date,ID_Store,ID_Client,ID_Product,Quantity,Price
157635,3,3/20/2019,169,547,304,8,113
157636,3,11/1/2019,52,136,51,412,423
157637,2,9/17/2019,47,534,653,103,85
157638,4,2/28/2019,192,820,177,91,58
157639,1,12/7/2019,170,713,712,250,35
157640,7,10/12/2019,136,600,816,159,101
157641,6,9/28/2019,200,872,88,63,167
157642,9,10/6/2019,47,204,116,16,262
157643,4,11/30/2019,40,209,256,262,463
157644,2,11/8/2019,12,437,958,261,144
157645,2,11/30/2019,167,158,614,302,634
157646,9,5/10/2019,8,870,141,9,294
157647,10,5/4/2019,20,824,774,10,107
157648,6,12/7/2019,107,653,790,494,123
157649,10,3/11/2019,32,486,113,505,249
157650,1,4/28/2019,138,513,42,70,153
157651,1,2/14/2019,116,94,563,212,105
157652,4,6/21/2019,193,254,955,132,557
157653,2,7/6/2019,197,405,668,121,150
157654,8,7/22/2019,189,281,689,47,84
157655,6,8/10/2019,200,312,870,46,160
157656,5,2/11/2019,79,517,923,131,73
157657,5,10/19/2019,81,142,66,273,126
157658,2,8/31/2019,106,507,529,88,308
157659,10,8/1/2019,112,465,396,32,960
157660,4,6/28/2019,117,712,492,355,182
157661,10,7/24/2019,17,174,296,46,957
157662,2,4/10/2019,121,235,86,55,324
157663,7,11/20/2019,153,506,793,493,418
157664,10,4/30/2019,98,485,289,75,294
157665,2,11/23/2019,151,757,52,403,8
157666,4,9/3/2019,59,538,462,102,202
157667,4,9/30/2019,192,875,170,93,143
157668,9,1/17/2019,154,323,267,206,10
157669,9,5/18/2019,149,499,229,88,190
157670,2,7/12/2019,35,253,840,94,724
157671,6,2/14/2019,166,129,586,221,141
157672,9,2/24/2019,59,138,211,92,146
157673,3,2/28/2019,93,636,426,194,176
157674,10,5/8/2019,155,246,978,60,572
157675,4,10/7/2019,173,162,554,82,10
157676,8,8/15/2019,126,685,231,68,196
157677,1,8/25/2019,175,754,446,124,298
157678,5,8/30/2019,16,94,715,126,101
157679,7,5/12/2019,180,37,542,121,4
157680,4,6/24/2019,110,245,265,508,784
157681,3,3/8/2019,10,220,794,218,401
157682,7,7/30/2019,4,457,465,69,597
157683,7,9/18/2019,118,252,467,110,579
157684,4,10/13/2019,104,787,580,233,702
157685,3,11/15/2019,122,549,179,254,96
157686,9,11/22/2019,196,704,722,71,78
157687,6,11/23/2019,184,373,204,392,7
157688,8,4/13/2019,46,859,274,16,61
157689,10,2/7/2019,54,188,13,120,553
157690,4,11/28/2019,62,338,558,48,405
157691,1,5/19/2019,142,457,76,33,248
157692,2,11/22/2019,10,802,767,101,755
157693,4,1/22/2019,65,681,908,243,268
157694,2,10/17/2019,160,419,124,224,848
157695,4,8/29/2019,20,572,364,120,519
157696,6,3/22/2019,112,377,312,231,243
157697,2,1/14/2019,28,506,185,104,325
157698,3,1/18/2019,41,241,146,138,666
157699,5,12/6/2019,11,329,798,60,25
157700,8,5/14/2019,12,193,489,84,174
157701,4,6/21/2019,132,287,364,444,170
157702,9,2/21/2019,142,658,430,94,216
157703,1,4/4/2019,175,302,66,35,85
157704,7,7/5/2019,7,277,704,7,584
157705,4,7/20/2019,183,429,668,27,12
157706,7,7/20/2019,97,756,363,41,765
157707,4,11/2/2019,138,606,304,233,397
157708,2,10/30/2019,134,557,695,484,887
157709,8,1/1/2019,101,639,526,159,174
157710,5,6/7/2019,26,231,404,275,215
157711,3,1/16/2019,191,421,603,256,439
157712,3,6/14/2019,74,378,25,84,102
157713,9,7/4/2019,23,399,67,13,22
157714,3,6/25/2019,40,810,596,201,285
157715,2,3/6/2019,190,366,508,259,338
157716,7,1/10/2019,46,883,585,145,382
157717,2,4/20/2019,199,397,625,35,501
157718,7,12/13/2019,142,83,58,11,759
157719,5,11/23/2019,57,124,518,125,103
157720,6,5/28/2019,111,736,98,45,127
157721,6,5/9/2019,99,145,237,63,59
157722,1,5/7/2019,127,519,484,108,230
157723,9,3/13/2019,80,819,581,392,36
157724,7,12/22/2019,70,396,609,507,312
157725,4,11/16/2019,105,359,143,265,249
157726,5,5/5/2019,78,449,651,129,233
157727,8,12/12/2019,13,742,603,445,240
157728,2,10/6/2019,163,693,996,178,276
157729,4,2/23/2019,15,582,284,16,268
157730,1,5/8/2019,69,235,911,124,49
157731,4,9/18/2019,174,570,940,128,475
157732,9,9/28/2019,175,456,465,39,276
157733,6,10/20/2019,143,610,808,74,175
157734,3,4/4/2019,65,849,697,120,639
157735,4,11/21/2019,148,46,902,344,240
157736,9,6/23/2019,128,781,47,112,185
157737,5,8/26/2019,22,16,563,97,207
157738,7,5/27/2019,23,547,17,48,620
157739,10,9/16/2019,86,354,253,21,782
157740,3,8/4/2019,184,763,103,72,485
157741,1,3/28/2019,94,524,602,99,41
157742,5,7/4/2019,187,94,957,68,263
157743,5,9/10/2019,4,792,708,100,147
157744,10,12/31/2019,150,817,821,115,599
157745,6,5/22/2019,22,787,680,96,213
157746,7,4/18/2019,197,385,186,116,72
157747,4,10/12/2019,82,199,438,262,753
157748,10,2/13/2019,168,305,720,53,246
157749,5,9/8/2019,182,661,755,127,14
157750,10,10/20/2019,179,78,444,381,109
157751,10,2/21/2019,168,276,563,147,247
157752,6,1/9/2019,27,858,145,251,197
157753,2,3/1/2019,167,726,490,231,91
157754,9,5/13/2019,52,812,55,82,250
157755,3,6/22/2019,75,367,662,291,468
157756,7,8/14/2019,49,206,768,110,704
157757,8,10/7/2019,86,868,749,29,191
157758,7,3/23/2019,23,86,418,422,685
157759,8,4/6/2019,82,779,262,74,215
157760,4,1/4/2019,3,246,93,4,354
157761,4,8/24/2019,62,748,99,77,629
157762,5,11/17/2019,94,281,511,467,296
157763,8,6/2/2019,32,411,344,34,143
157764,9,5/14/2019,194,876,945,56,241
157765,1,1/9/2019,134,281,312,67,146
157766,10,12/7/2019,153,589,391,115,723
157767,1,5/12/2019,35,73,845,100,84
157768,3,5/31/2019,174,462,987,78,707
157769,5,4/21/2019,157,108,861,11,299
157770,9,7/15/2019,82,333,691,46,234
157771,1,11/10/2019,166,118,153,507,187
157772,6,3/6/2019,29,117,202,40,168
157773,6,5/15/2019,102,173,426,76,125
157774,4,11/3/2019,53,395,126,331,451
157775,2,10/16/2019,166,912,607,122,572
157776,2,5/8/2019,88,375,404,121,147
157777,10,12/3/2019,155,197,384,51,163
157778,7,1/13/2019,27,843,982,213,555
157779,9,2/9/2019,143,463,5,170,86
157780,1,4/29/2019,23,715,735,29,281
157781,1,9/26/2019,19,154,321,51,150
157782,6,3/23/2019,56,452,632,36,146
157783,9,4/14/2019,68,593,91,48,146
157784,7,10/7/2019,141,39,167,271,519
157785,5,1/24/2019,9,744,522,25,298
157786,8,3/28/2019,184,30,22,123,139
157787,10,8/31/2019,78,762,68,52,979
157788,9,10/5/2019,95,943,995,247,294
157789,5,7/22/2019,159,72,477,31,19
157790,7,11/20/2019,145,43,174,355,673
157791,1,4/12/2019,176,447,89,98,47
157792,1,2/16/2019,177,698,349,54,18
157793,1,1/4/2019,120,767,380,204,130
157794,4,12/21/2019,65,143,693,67,46
157795,4,5/18/2019,134,564,761,15,374
157796,5,2/15/2019,20,266,682,221,295
157797,7,7/7/2019,54,13,626,118,539
157798,9,4/3/2019,156,589,262,130,72
157799,10,6/17/2019,184,145,644,145,963
157800,5,1/16/2019,95,33,277,259,89
157801,1,5/9/2019,141,468,314,124,204
157802,9,1/10/2019,26,823,137,7,216
157803,4,9/16/2019,128,609,752,97,607
157804,1,2/2/2019,17,281,743,78,147
157805,3,4/16/2019,78,298,746,62,133
157806,8,1/6/2019,170,898,657,194,160
157807,10,7/12/2019,31,543,51,11,552
157808,8,5/20/2019,39,712,522,4,157
157809,9,12/23/2019,174,291,929,481,56
157810,9,2/10/2019,77,50,738,212,276
157811,6,10/6/2019,124,921,958,274,36
157812,8,11/20/2019,156,925,380,181,88
157813,7,11/6/2019,59,539,71,125,488
157814,2,12/3/2019,122,19,373,375,826
157815,9,7/19/2019,105,836,849,66,242
157816,5,8/10/2019,5,890,911,130,48
157817,3,3/14/2019,172,912,82,71,518
157818,4,3/14/2019,76,784,133,212,317
157819,8,3/1/2019,37,816,549,507,17
157820,10,8/10/2019,160,473,40,88,431
157821,10,5/29/2019,75,583,78,102,330
157822,10,5/21/2019,195,83,669,46,478
157823,4,12/16/2019,48,457,835,93,690
157824,10,6/20/2019,40,861,517,324,874
157825,2,10/25/2019,138,401,876,112,18
157826,5,8/25/2019,131,533,209,46,39
157827,1,10/1/2019,32,793,940,439,99
157828,6,11/14/2019,200,288,423,71,62
157829,2,8/8/2019,53,516,499,116,899
157830,7,6/30/2019,24,612,59,507,75
157831,9,12/27/2019,148,25,51,502,33
157832,3,6/11/2019,40,206,664,490,471
157833,10,2/18/2019,123,859,669,33,493
157834,5,5/10/2019,3,833,103,19,103
157835,7,11/20/2019,122,641,802,68,760
157836,4,3/25/2019,97,67,478,458,121
157837,7,9/12/2019,169,661,315,82,115
157838,6,7/29/2019,90,416,304,51,159
157839,8,10/24/2019,146,397,787,18,54
157840,4,5/17/2019,150,642,927,34,374
157841,1,11/22/2019,30,830,65,9,158
157842,3,8/8/2019,98,614,201,82,415
157843,2,10/4/2019,175,387,51,28,188
157844,7,3/23/2019,121,698,404,182,53
157845,1,11/27/2019,54,628,754,152,42
157846,6,11/19/2019,129,440,415,253,266
157847,7,4/17/2019,32,769,590,91,768
157848,8,2/13/2019,168,325,130,12,279
157849,2,2/14/2019,10,43,919,100,808
157850,5,1/5/2019,76,939,141,254,119
157851,4,3/31/2019,104,293,855,61,440
157852,9,1/11/2019,193,456,651,47,298
157853,3,1/26/2019,181,264,300,132,161
157854,6,6/15/2019,123,917,654,271,157
157855,5,6/26/2019,45,572,251,307,178
157856,8,9/3/2019,139,499,346,14,193
157857,5,10/15/2019,67,362,339,413,90
157858,5,10/9/2019,45,263,807,160,283
157859,5,9/22/2019,74,860,633,11,240
157860,8,9/12/2019,86,703,918,30,67
157861,3,9/29/2019,80,606,681,123,729
157862,1,9/27/2019,107,421,533,125,13
157863,6,4/5/2019,75,426,812,81,139
157864,5,2/16/2019,159,743,901,127,157
157865,10,5/13/2019,53,94,677,43,188
157866,5,8/8/2019,164,124,339,58,120
157867,6,12/17/2019,99,927,53,472,284
157868,3,6/7/2019,21,188,155,353,237
157869,7,11/14/2019,128,76,879,400,76
157870,4,2/15/2019,163,609,814,139,240
157871,2,6/20/2019,62,238,568,437,199
157872,9,7/6/2019,174,877,368,50,223
157873,3,10/15/2019,69,628,542,35,744
157874,4,3/26/2019,41,400,123,64,191
157875,4,3/20/2019,46,521,31,462,199
157876,7,6/16/2019,66,747,559,493,9
157877,9,2/12/2019,152,183,124,84,247
157878,5,9/25/2019,26,527,508,14,123
157879,1,5/1/2019,196,154,62,92,210
157880,3,3/28/2019,180,6,572,211,570
157881,2,12/16/2019,70,746,786,248,224
157882,8,3/20/2019,135,257,793,234,60
157883,6,8/21/2019,28,853,736,68,69
157884,3,4/17/2019,145,656,580,92,326
157885,9,10/20/2019,30,777,895,21,127
157886,2,5/22/2019,78,410,877,130,713
157887,2,4/11/2019,117,554,85,100,92
157888,3,2/25/2019,25,322,586,92,87
157889,6,5/8/2019,56,413,517,34,7
157890,1,11/12/2019,155,46,239,398,77
157891,4,9/28/2019,11,527,588,67,508
157892,9,2/24/2019,29,326,919,224,235
157893,8,5/28/2019,87,43,924,107,139
157894,9,2/4/2019,154,728,434,180,249
157895,7,3/20/2019,115,160,681,473,615
157896,8,11/25/2019,3,458,736,74,254
157897,8,7/28/2019,80,783,90,42,154
157898,6,4/11/2019,59,358,596,89,192
157899,10,12/25/2019,8,279,253,442,488
157900,6,3/13/2019,137,406,523,209,202
157901,10,5/4/2019,103,203,191,92,769
157902,1,11/19/2019,138,291,938,386,181
157903,10,1/12/2019,129,777,144,85,365
157904,9,5/20/2019,60,230,595,20,28
157905,3,6/8/2019,45,398,109,431,124
157906,10,3/17/2019,55,121,252,509,831
157907,9,4/30/2019,86,136,648,111,16
157908,4,4/26/2019,142,834,593,122,699
157909,10,4/21/2019,105,867,926,129,420
157910,6,1/7/2019,162,45,404,85,45
157911,8,3/6/2019,150,651,15,133,231
157912,9,5/30/2019,193,644,987,113,79
157913,8,11/26/2019,102,887,431,144,194
157914,2,1/24/2019,4,398,841,231,563
157915,1,5/2/2019,158,361,943,123,249
157916,9,10/25/2019,164,833,577,19,130
157917,8,2/4/2019,169,934,612,69,222
157918,4,11/9/2019,12,223,91,252,649
157919,1,7/31/2019,17,166,88,56,35
157920,3,1/5/2019,48,95,987,21,21
157921,4,10/10/2019,55,317,162,156,746
157922,2,4/26/2019,11,594,254,66,814
157923,6,3/30/2019,191,506,555,457,176
157924,7,3/8/2019,175,817,175,309,508
157925,4,7/24/2019,24,490,975,36,236
157926,8,2/28/2019,118,347,511,223,62
157927,10,4/21/2019,19,888,406,88,787
157928,10,1/9/2019,121,62,920,222,303
157929,2,3/5/2019,155,791,655,434,216
157930,6,2/27/2019,38,348,623,171,245
157931,5,7/10/2019,198,359,153,93,101
157932,9,5/14/2019,196,484,335,104,10
157933,3,6/23/2019,45,806,1000,68,734
157934,4,12/29/2019,166,175,428,472,146
157935,10,2/16/2019,97,827,262,32,427
157936,2,11/10/2019,157,363,358,158,262
157937,8,10/4/2019,105,851,517,53,284
157938,10,11/30/2019,91,487,339,509,47
157939,7,10/1/2019,46,894,653,318,271
157940,7,2/2/2019,98,721,258,6,325
157941,1,12/13/2019,62,544,914,69,204
157942,8,8/21/2019,89,654,851,111,255
157943,7,12/1/2019,42,127,199,64,736
157944,2,8/3/2019,154,105,127,20,319
157945,10,1/27/2019,58,228,604,138,820
157946,2,8/16/2019,30,177,36,99,238
157947,7,5/10/2019,47,478,225,19,85
157948,4,5/15/2019,3,753,391,120,648
157949,6,9/11/2019,150,500,201,109,271
157950,1,5/15/2019,71,118,43,101,169
157951,1,4/27/2019,91,120,10,44,122
157952,4,1/30/2019,158,529,301,24,114
157953,6,9/1/2019,15,785,22,92,237
157954,5,2/18/2019,163,720,601,62,112
157955,7,7/12/2019,167,560,286,130,321
157956,9,3/29/2019,79,42,435,203,161
157957,9,12/31/2019,39,760,587,23,51
157958,7,7/2/2019,146,937,516,23,739
157959,4,5/25/2019,136,475,737,78,211
157960,9,1/15/2019,64,268,203,41,196
157961,10,7/29/2019,28,829,124,88,50
157962,2,12/14/2019,50,806,172,498,676
157963,1,9/21/2019,23,929,504,27,71
157964,1,2/11/2019,149,185,339,172,36
157965,5,10/16/2019,103,698,57,418,88
157966,9,3/25/2019,196,23,31,384,238
157967,9,1/29/2019,116,151,675,13,42
157968,6,10/14/2019,18,89,408,311,4
157969,6,11/5/2019,200,801,516,298,17
157970,10,9/11/2019,97,314,134,114,633
157971,3,10/19/2019,76,660,796,504,693
157972,2,11/29/2019,86,172,302,490,358
157973,9,1/8/2019,172,873,837,133,105
157974,7,10/10/2019,156,218,600,248,216
157975,4,7/31/2019,22,242,365,7,725
157976,10,6/27/2019,16,48,740,4,641
157977,3,7/4/2019,86,430,56,113,400
157978,7,7/1/2019,165,306,125,130,778
157979,1,4/6/2019,43,18,332,112,244
157980,7,7/23/2019,9,176,772,14,237
157981,10,12/1/2019,123,185,411,284,668
157982,10,8/11/2019,10,808,485,77,715
157983,9,4/18/2019,92,179,601,30,215
157984,5,10/13/2019,105,437,274,57,64
157985,9,10/1/2019,84,631,847,107,102
157986,6,5/4/2019,162,187,32,90,203
157987,7,8/5/2019,89,453,529,74,664
157988,3,1/31/2019,88,609,450,260,180
157989,10,7/24/2019,83,616,508,116,822
157990,1,5/16/2019,188,365,197,68,221
157991,4,12/5/2019,17,583,426,229,757
157992,1,7/29/2019,180,838,334,124,191
157993,8,11/30/2019,49,661,245,276,230
157994,1,5/1/2019,46,546,989,70,292
157995,3,12/3/2019,28,802,55,46,747
157996,9,12/8/2019,146,221,285,305,207
157997,2,7/7/2019,29,591,110,68,634
157998,6,5/17/2019,178,546,498,129,54
157999,5,6/11/2019,136,411,132,428,72
158000,8,12/23/2019,188,120,493,409,26
158001,4,8/7/2019,82,10,856,7,185
158002,8,10/24/2019,26,311,387,192,104
158003,5,2/5/2019,125,145,827,193,116
158004,8,7/31/2019,54,847,475,68,144
158005,2,6/20/2019,187,670,445,385,180
158006,2,7/14/2019,113,398,401,127,157
158007,7,2/24/2019,41,757,263,216,381
158008,10,8/29/2019,126,237,577,26,976
158009,6,6/24/2019,137,306,535,82,132
158010,5,8/11/2019,159,547,860,41,156
158011,1,4/9/2019,96,642,15,112,209
158012,4,2/2/2019,132,765,471,92,511
158013,9,4/25/2019,38,701,994,22,235
158014,9,1/12/2019,174,156,166,191,8
158015,2,6/8/2019,168,105,611,439,797
158016,3,8/5/2019,39,532,659,118,782
158017,2,8/16/2019,15,567,389,74,328
158018,5,2/17/2019,156,656,295,185,144
158019,1,4/2/2019,104,894,35,45,188
158020,5,1/31/2019,152,384,970,263,139
158021,4,12/10/2019,106,769,489,280,12
158022,10,8/29/2019,196,290,305,76,384
158023,9,4/26/2019,12,24,220,128,177
158024,4,2/10/2019,22,586,64,269,6
158025,5,12/11/2019,167,48,770,100,33
158026,1,10/1/2019,175,279,829,16,136
158027,10,12/4/2019,165,692,555,67,186
158028,10,12/2/2019,135,354,923,258,490
158029,2,2/19/2019,170,248,909,272,703
158030,1,6/19/2019,64,558,580,194,29
158031,5,1/20/2019,108,419,383,72,147
158032,6,4/27/2019,23,219,365,83,71
158033,10,6/15/2019,99,139,287,120,224
158034,1,11/9/2019,25,243,848,130,277
158035,1,1/6/2019,144,61,495,134,193
158036,2,12/31/2019,152,612,529,218,517
158037,7,12/25/2019,57,646,486,375,737
158038,9,9/8/2019,110,9,4,8,78
158039,4,1/20/2019,48,488,641,16,303
158040,1,9/9/2019,36,434,387,61,23
158041,6,9/11/2019,160,569,793,16,114
158042,3,6/22/2019,162,663,990,217,497
158043,4,10/1/2019,155,213,22,447,402
158044,4,11/5/2019,124,383,237,181,470
158045,10,2/16/2019,44,862,699,114,993
158046,5,9/5/2019,117,773,835,105,71
158047,8,4/16/2019,72,611,790,129,121
158048,5,7/22/2019,109,575,205,29,60
158049,1,3/17/2019,155,356,396,267,154
158050,8,10/1/2019,98,941,142,449,158
158051,8,11/10/2019,164,699,553,39,160
158052,4,2/5/2019,23,78,745,54,793
158053,10,1/2/2019,59,33,280,220,494
158054,10,2/9/2019,120,475,589,32,625
158055,7,7/24/2019,69,459,870,124,751
158056,6,10/20/2019,137,224,142,471,156
158057,8,9/11/2019,134,653,449,52,250
158058,10,8/10/2019,189,718,438,29,866
158059,8,7/23/2019,185,360,757,10,222
158060,2,12/26/2019,68,347,5,45,273
158061,3,11/3/2019,78,380,207,476,197
158062,2,4/22/2019,3,772,26,89,287
158063,6,3/31/2019,179,888,177,21,190
158064,7,8/19/2019,68,148,772,113,166
158065,2,6/24/2019,2,3,558,459,785
158066,7,10/3/2019,46,821,268,132,101
158067,8,6/18/2019,83,170,551,53,117
158068,1,1/22/2019,131,177,213,126,69
158069,3,7/21/2019,130,563,712,22,260
158070,6,1/29/2019,97,710,158,133,99
158071,2,12/5/2019,193,145,252,326,363
158072,9,11/13/2019,95,402,921,286,206
158073,10,12/29/2019,107,33,580,249,71
158074,7,11/7/2019,124,416,267,56,28
158075,7,3/4/2019,173,393,105,343,791
158076,3,9/7/2019,134,691,820,121,713
158077,10,7/19/2019,92,431,276,5,55
158078,5,5/15/2019,187,524,245,93,30
158079,4,9/10/2019,150,510,887,49,219
158080,9,10/28/2019,67,331,662,405,185
158081,3,3/31/2019,56,710,619,425,510
158082,2,7/21/2019,135,804,321,15,570
158083,6,5/4/2019,20,580,834,69,92
158084,8,9/21/2019,49,403,525,56,170
158085,5,3/17/2019,90,70,629,174,4
158086,9,12/31/2019,108,684,800,440,63
158087,4,5/31/2019,140,703,129,13,597
158088,5,9/18/2019,78,464,319,78,275
158089,4,4/16/2019,99,339,31,114,549
158090,6,11/1/2019,37,676,568,425,290
158091,6,4/18/2019,38,519,408,86,104
158092,3,10/23/2019,94,911,278,47,630
158093,1,10/25/2019,103,750,751,80,5
158094,6,7/8/2019,142,949,586,83,154
158095,7,3/20/2019,103,632,266,480,337
158096,8,7/18/2019,75,619,466,31,228
158097,6,12/19/2019,138,312,421,405,200
158098,4,1/23/2019,38,859,395,40,561
158099,5,2/10/2019,92,236,745,89,113
158100,2,12/18/2019,141,254,277,170,353
158101,6,11/22/2019,157,185,873,401,43
158102,1,3/27/2019,24,367,613,506,34
158103,8,9/13/2019,28,441,843,38,55
158104,2,11/14/2019,54,853,928,121,556
158105,7,9/23/2019,127,357,645,4,217
158106,7,11/4/2019,195,519,438,55,406
158107,9,2/12/2019,97,945,13,278,271
158108,10,11/23/2019,113,504,970,408,304
158109,7,9/23/2019,131,120,475,103,571
158110,7,8/25/2019,135,120,144,21,292
158111,8,8/28/2019,155,513,655,96,51
158112,2,4/3/2019,61,510,780,52,981
158113,8,6/20/2019,67,441,808,127,138
158114,6,1/5/2019,20,8,583,23,110
158115,10,10/12/2019,20,298,628,223,690
158116,2,12/6/2019,179,174,61,201,932
158117,5,11/24/2019,150,641,289,493,94
158118,5,9/5/2019,111,678,689,77,264
158119,9,4/14/2019,174,517,742,23,229
158120,7,1/9/2019,192,118,345,200,761
158121,10,11/27/2019,12,768,266,204,419
158122,4,2/20/2019,68,864,968,181,400
158123,1,12/6/2019,72,930,260,329,226
158124,10,5/25/2019,162,862,493,36,783
158125,6,9/25/2019,194,172,293,51,226
158126,10,3/12/2019,36,853,11,508,509
158127,4,12/8/2019,27,361,398,363,484
158128,8,7/31/2019,194,446,197,64,190
158129,10,6/15/2019,61,830,624,339,609
158130,9,3/13/2019,150,119,980,329,120
158131,7,2/26/2019,120,22,826,242,279
158132,4,9/26/2019,132,607,470,108,519
158133,3,3/8/2019,89,223,718,181,93
158134,2,6/27/2019,41,640,121,182,360
158135,1,3/26/2019,100,189,167,372,176
158136,7,5/12/2019,62,601,160,33,354
158137,3,12/14/2019,169,356,738,242,580
158138,9,2/10/2019,124,733,255,48,237
158139,7,2/14/2019,79,682,495,164,792
158140,1,2/26/2019,10,532,439,202,172
158141,8,9/23/2019,112,640,47,57,217
158142,9,10/2/2019,111,273,282,448,236
158143,8,8/14/2019,36,384,840,110,250
158144,2,8/1/2019,43,875,309,98,51
158145,1,3/19/2019,139,262,713,262,216
158146,6,5/10/2019,99,213,679,73,196
158147,10,10/16/2019,114,565,684,286,441
158148,6,8/29/2019,167,101,100,111,254
158149,10,3/30/2019,190,561,8,213,148
158150,4,2/4/2019,80,222,4,9,315
158151,8,5/17/2019,123,614,462,121,222
158152,10,10/28/2019,32,849,968,22,374
158153,6,12/12/2019,22,752,904,365,235
158154,4,7/29/2019,34,97,390,52,175
158155,1,12/17/2019,39,408,62,399,214
158156,10,7/3/2019,25,909,402,49,11
158157,3,10/8/2019,102,307,581,193,173
158158,4,4/24/2019,31,246,50,68,31
158159,5,7/6/2019,101,788,325,14,281
158160,3,4/7/2019,175,341,712,52,465
158161,2,8/30/2019,119,370,918,35,372
158162,10,11/21/2019,135,262,773,269,967
158163,4,3/15/2019,118,238,545,254,50
158164,4,5/7/2019,54,49,543,89,691
158165,4,9/18/2019,75,439,998,81,2
158166,5,7/16/2019,98,343,431,42,248
158167,6,12/30/2019,161,102,971,374,96
158168,3,11/25/2019,70,357,365,167,73
158169,7,11/16/2019,185,741,609,301,148
158170,1,7/24/2019,63,823,467,7,190
158171,8,4/16/2019,68,317,304,28,3
158172,4,6/11/2019,174,540,974,223,357
158173,1,8/6/2019,184,805,740,92,249
158174,7,6/23/2019,64,745,409,323,88
158175,1,10/8/2019,142,834,195,229,6
158176,7,8/15/2019,160,240,999,82,455
158177,1,12/23/2019,21,885,84,195,52
158178,1,5/21/2019,126,235,358,37,58
158179,3,1/25/2019,53,196,753,181,245
158180,7,10/1/2019,159,896,394,275,41
158181,5,11/25/2019,159,540,536,223,82
158182,5,7/29/2019,163,25,495,122,150
158183,10,5/7/2019,134,757,39,16,418
158184,2,8/28/2019,145,520,941,43,935
158185,7,4/18/2019,80,56,696,75,421
158186,3,1/23/2019,82,35,581,233,697
158187,2,4/23/2019,87,614,564,107,971
158188,1,7/16/2019,30,817,752,20,67
158189,1,2/10/2019,176,917,367,246,47
158190,2,4/27/2019,79,790,453,123,845
158191,9,12/17/2019,77,727,795,437,50
158192,1,5/13/2019,168,67,764,89,108
158193,9,5/24/2019,63,593,53,45,211
158194,3,8/15/2019,140,102,525,70,128
158195,2,5/11/2019,36,648,652,127,266
158196,10,9/10/2019,55,240,247,84,748
158197,4,4/27/2019,64,597,463,44,440
158198,8,10/30/2019,145,188,292,315,78
158199,3,5/4/2019,161,890,8,7,108
158200,6,2/13/2019,27,833,293,68,76
158201,5,1/3/2019,123,327,9,35,121
158202,1,2/17/2019,160,550,825,135,235
158203,9,11/7/2019,15,560,187,305,210
158204,7,8/1/2019,157,288,328,92,542
158205,3,5/27/2019,98,378,305,48,627
158206,1,6/19/2019,144,351,275,88,27
158207,4,6/14/2019,25,677,469,151,377
158208,3,9/12/2019,166,266,601,101,231
158209,5,11/22/2019,64,174,670,308,170
158210,7,3/23/2019,49,783,369,4,578
158211,5,10/7/2019,186,851,585,226,12
158212,1,6/15/2019,108,424,694,110,91
158213,9,11/18/2019,8,343,624,397,130
158214,5,5/13/2019,111,801,913,10,284
158215,1,7/17/2019,159,708,222,64,168
158216,1,7/21/2019,83,793,14,41,116
158217,1,11/7/2019,135,339,391,365,121
158218,7,4/29/2019,164,441,293,92,167
158219,3,11/9/2019,168,361,516,258,227
158220,10,11/12/2019,128,347,295,172,161
158221,7,6/24/2019,168,817,399,323,252
158222,5,9/4/2019,129,348,969,5,205
158223,1,4/14/2019,104,890,560,96,11
158224,10,10/3/2019,123,334,103,60,706
158225,9,2/1/2019,42,312,778,180,106
158226,7,7/20/2019,118,351,984,55,578
158227,8,3/9/2019,24,65,896,16,213
158228,8,12/3/2019,88,944,330,240,16
158229,1,10/21/2019,8,460,862,123,153
158230,8,12/12/2019,132,887,455,8,122
158231,9,8/26/2019,49,418,26,54,236
158232,4,10/17/2019,83,843,695,374,540
158233,5,11/2/2019,134,774,687,417,37
158234,5,2/11/2019,165,627,79,65,299
158235,9,5/22/2019,68,226,895,68,246
158236,8,2/14/2019,109,490,248,75,5
158237,2,8/10/2019,5,70,493,22,338
158238,6,3/8/2019,103,752,631,123,141
158239,5,4/2/2019,34,625,412,19,284
158240,9,8/23/2019,8,715,864,122,288
158241,10,4/15/2019,16,740,222,121,653
158242,3,2/9/2019,18,673,464,136,3
158243,5,3/25/2019,66,395,930,358,114
158244,7,2/9/2019,162,347,748,176,275
158245,10,7/12/2019,84,681,22,26,377
158246,1,9/13/2019,75,414,9,23,145
158247,10,12/9/2019,148,229,761,400,906
158248,3,1/27/2019,195,481,933,209,376
158249,7,2/16/2019,139,415,739,252,122
158250,5,5/4/2019,32,129,276,101,295
158251,1,3/28/2019,32,361,668,302,120
158252,6,2/16/2019,70,213,780,198,175
158253,8,4/16/2019,26,717,429,53,136
158254,8,3/27/2019,132,582,352,266,89
158255,10,5/28/2019,132,89,368,63,301
158256,7,7/17/2019,189,906,478,58,306
158257,9,6/5/2019,6,241,845,471,21
158258,8,9/17/2019,16,771,901,121,123
158259,1,1/5/2019,31,150,29,120,43
158260,6,6/9/2019,101,25,543,461,158
158261,4,3/8/2019,56,739,945,49,503
158262,4,11/20/2019,10,303,670,132,13
158263,10,2/9/2019,175,348,774,163,18
158264,5,2/28/2019,188,150,321,156,35
158265,5,6/7/2019,168,895,393,220,29
158266,1,8/2/2019,31,816,977,7,5
158267,4,10/15/2019,178,26,180,360,93
158268,3,5/30/2019,178,908,485,114,167
